source name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[sex]	characteristics[disease]	characteristics[ancestry category]	characteristics[biological replicate]	characteristics[individual]	characteristics[developmental stage]	characteristics[cell type]	Material Type	assay name	technology type	comment[label]	comment[instrument]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	comment[collision energy]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[data file]	comment[file uri]	factor value[organism part]
PXD016999-Sample-138	Homo sapiens	Skin - Not Sun Exposed (Suprapubic)	not available	not available	not available	not available	5	11DXX	not available	not available	tissue	run 504	proteomic profiling by mass spectrometry	TMT130N	NT=Orbitrap Fusion;AC=MS:1002416	12	1	CID	35% NCE	AC=MS:1001251;NT=Trypsin	NT=TMT6plex;TA=K;MT=Variable;AC=UNIMOD:737	NT=TMT6plex;PP=Any N-term;MT=Variable;AC=UNIMOD:737	NT=Acetyl; MT=Variable; PP=Protein N-term; AC=UNIMOD:1	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	10 ppm	0.6 Da	SecondInstrument_Sample14_S2R24_030316_Fr12.raw	ftp://ftp.pride.ebi.ac.uk/pride-archive/2020/11/PXD016999/SecondInstrument_Sample14_S2R24_030316_Fr12.raw	Skin - Not Sun Exposed (Suprapubic)
PXD016999-Sample-139	Homo sapiens	adrenal gland	not available	not available	not available	not available	3	1211K	not available	not available	tissue	run 504	proteomic profiling by mass spectrometry	TMT130C	NT=Orbitrap Fusion;AC=MS:1002416	12	1	CID	35% NCE	AC=MS:1001251;NT=Trypsin	NT=TMT6plex;TA=K;MT=Variable;AC=UNIMOD:737	NT=TMT6plex;PP=Any N-term;MT=Variable;AC=UNIMOD:737	NT=Acetyl; MT=Variable; PP=Protein N-term; AC=UNIMOD:1	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	10 ppm	0.6 Da	SecondInstrument_Sample14_S2R24_030316_Fr12.raw	ftp://ftp.pride.ebi.ac.uk/pride-archive/2020/11/PXD016999/SecondInstrument_Sample14_S2R24_030316_Fr12.raw	adrenal gland
PXD016999-Sample-140	Homo sapiens	Norm	not available	not available	not available	not available	1	pool	not available	not available	tissue	run 504	proteomic profiling by mass spectrometry	TMT131	NT=Orbitrap Fusion;AC=MS:1002416	12	1	CID	35% NCE	AC=MS:1001251;NT=Trypsin	NT=TMT6plex;TA=K;MT=Variable;AC=UNIMOD:737	NT=TMT6plex;PP=Any N-term;MT=Variable;AC=UNIMOD:737	NT=Acetyl; MT=Variable; PP=Protein N-term; AC=UNIMOD:1	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	10 ppm	0.6 Da	SecondInstrument_Sample14_S2R24_030316_Fr12.raw	ftp://ftp.pride.ebi.ac.uk/pride-archive/2020/11/PXD016999/SecondInstrument_Sample14_S2R24_030316_Fr12.raw	Norm
PXD016999-Sample-141	Homo sapiens	Norm	not available	not available	not available	not available	1	pool	not available	not available	tissue	run 505	proteomic profiling by mass spectrometry	TMT126	NT=Orbitrap Fusion;AC=MS:1002416	1	1	CID	35% NCE	AC=MS:1001251;NT=Trypsin	NT=TMT6plex;TA=K;MT=Variable;AC=UNIMOD:737	NT=TMT6plex;PP=Any N-term;MT=Variable;AC=UNIMOD:737	NT=Acetyl; MT=Variable; PP=Protein N-term; AC=UNIMOD:1	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	10 ppm	0.6 Da	SecondInstrument_Sample15_S2R9_061016_Fr01.raw	ftp://ftp.pride.ebi.ac.uk/pride-archive/2020/11/PXD016999/SecondInstrument_Sample15_S2R9_061016_Fr01.raw	Norm
PXD016999-Sample-142	Homo sapiens	Esophagus Gastroesophageal Junction	not available	not available	not available	not available	9	1211K	not available	not available	tissue	run 505	proteomic profiling by mass spectrometry	TMT127N	NT=Orbitrap Fusion;AC=MS:1002416	1	1	CID	35% NCE	AC=MS:1001251;NT=Trypsin	NT=TMT6plex;TA=K;MT=Variable;AC=UNIMOD:737	NT=TMT6plex;PP=Any N-term;MT=Variable;AC=UNIMOD:737	NT=Acetyl; MT=Variable; PP=Protein N-term; AC=UNIMOD:1	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	10 ppm	0.6 Da	SecondInstrument_Sample15_S2R9_061016_Fr01.raw	ftp://ftp.pride.ebi.ac.uk/pride-archive/2020/11/PXD016999/SecondInstrument_Sample15_S2R9_061016_Fr01.raw	Esophagus Gastroesophageal Junction
PXD016999-Sample-143	Homo sapiens	Empty	not available	not available	not available	not available	1	pool	not available	not available	tissue	run 505	proteomic profiling by mass spectrometry	TMT127C	NT=Orbitrap Fusion;AC=MS:1002416	1	1	CID	35% NCE	AC=MS:1001251;NT=Trypsin	NT=TMT6plex;TA=K;MT=Variable;AC=UNIMOD:737	NT=TMT6plex;PP=Any N-term;MT=Variable;AC=UNIMOD:737	NT=Acetyl; MT=Variable; PP=Protein N-term; AC=UNIMOD:1	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	10 ppm	0.6 Da	SecondInstrument_Sample15_S2R9_061016_Fr01.raw	ftp://ftp.pride.ebi.ac.uk/pride-archive/2020/11/PXD016999/SecondInstrument_Sample15_S2R9_061016_Fr01.raw	Empty
PXD016999-Sample-144	Homo sapiens	Liver	not available	not available	not available	not available	2	YEC4	not available	not available	tissue	run 505	proteomic profiling by mass spectrometry	TMT128N	NT=Orbitrap Fusion;AC=MS:1002416	1	1	CID	35% NCE	AC=MS:1001251;NT=Trypsin	NT=TMT6plex;TA=K;MT=Variable;AC=UNIMOD:737	NT=TMT6plex;PP=Any N-term;MT=Variable;AC=UNIMOD:737	NT=Acetyl; MT=Variable; PP=Protein N-term; AC=UNIMOD:1	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	10 ppm	0.6 Da	SecondInstrument_Sample15_S2R9_061016_Fr01.raw	ftp://ftp.pride.ebi.ac.uk/pride-archive/2020/11/PXD016999/SecondInstrument_Sample15_S2R9_061016_Fr01.raw	Liver
PXD016999-Sample-145	Homo sapiens	skeletal muscle tissue	not available	not available	not available	not available	6	1211K	not available	not available	tissue	run 505	proteomic profiling by mass spectrometry	TMT128C	NT=Orbitrap Fusion;AC=MS:1002416	1	1	CID	35% NCE	AC=MS:1001251;NT=Trypsin	NT=TMT6plex;TA=K;MT=Variable;AC=UNIMOD:737	NT=TMT6plex;PP=Any N-term;MT=Variable;AC=UNIMOD:737	NT=Acetyl; MT=Variable; PP=Protein N-term; AC=UNIMOD:1	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	10 ppm	0.6 Da	SecondInstrument_Sample15_S2R9_061016_Fr01.raw	ftp://ftp.pride.ebi.ac.uk/pride-archive/2020/11/PXD016999/SecondInstrument_Sample15_S2R9_061016_Fr01.raw	skeletal muscle tissue
PXD016999-Sample-146	Homo sapiens	tibial nerve	not available	not available	not available	not available	2	1211K	not available	not available	tissue	run 505	proteomic profiling by mass spectrometry	TMT129N	NT=Orbitrap Fusion;AC=MS:1002416	1	1	CID	35% NCE	AC=MS:1001251;NT=Trypsin	NT=TMT6plex;TA=K;MT=Variable;AC=UNIMOD:737	NT=TMT6plex;PP=Any N-term;MT=Variable;AC=UNIMOD:737	NT=Acetyl; MT=Variable; PP=Protein N-term; AC=UNIMOD:1	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	10 ppm	0.6 Da	SecondInstrument_Sample15_S2R9_061016_Fr01.raw	ftp://ftp.pride.ebi.ac.uk/pride-archive/2020/11/PXD016999/SecondInstrument_Sample15_S2R9_061016_Fr01.raw	tibial nerve
PXD016999-Sample-147	Homo sapiens	Vagina	not available	not available	not available	not available	5	U3ZN	not available	not available	tissue	run 505	proteomic profiling by mass spectrometry	TMT129C	NT=Orbitrap Fusion;AC=MS:1002416	1	1	CID	35% NCE	AC=MS:1001251;NT=Trypsin	NT=TMT6plex;TA=K;MT=Variable;AC=UNIMOD:737	NT=TMT6plex;PP=Any N-term;MT=Variable;AC=UNIMOD:737	NT=Acetyl; MT=Variable; PP=Protein N-term; AC=UNIMOD:1	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	10 ppm	0.6 Da	SecondInstrument_Sample15_S2R9_061016_Fr01.raw	ftp://ftp.pride.ebi.ac.uk/pride-archive/2020/11/PXD016999/SecondInstrument_Sample15_S2R9_061016_Fr01.raw	Vagina
PXD016999-Sample-148	Homo sapiens	tibial artery	not available	not available	not available	not available	2	13FTW	not available	not available	tissue	run 505	proteomic profiling by mass spectrometry	TMT130N	NT=Orbitrap Fusion;AC=MS:1002416	1	1	CID	35% NCE	AC=MS:1001251;NT=Trypsin	NT=TMT6plex;TA=K;MT=Variable;AC=UNIMOD:737	NT=TMT6plex;PP=Any N-term;MT=Variable;AC=UNIMOD:737	NT=Acetyl; MT=Variable; PP=Protein N-term; AC=UNIMOD:1	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	10 ppm	0.6 Da	SecondInstrument_Sample15_S2R9_061016_Fr01.raw	ftp://ftp.pride.ebi.ac.uk/pride-archive/2020/11/PXD016999/SecondInstrument_Sample15_S2R9_061016_Fr01.raw	tibial artery
PXD016999-Sample-149	Homo sapiens	sigmoid colon	not available	not available	not available	not available	7	12WSD	not available	not available	tissue	run 505	proteomic profiling by mass spectrometry	TMT130C	NT=Orbitrap Fusion;AC=MS:1002416	1	1	CID	35% NCE	AC=MS:1001251;NT=Trypsin	NT=TMT6plex;TA=K;MT=Variable;AC=UNIMOD:737	NT=TMT6plex;PP=Any N-term;MT=Variable;AC=UNIMOD:737	NT=Acetyl; MT=Variable; PP=Protein N-term; AC=UNIMOD:1	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	10 ppm	0.6 Da	SecondInstrument_Sample15_S2R9_061016_Fr01.raw	ftp://ftp.pride.ebi.ac.uk/pride-archive/2020/11/PXD016999/SecondInstrument_Sample15_S2R9_061016_Fr01.raw	sigmoid colon
PXD016999-Sample-150	Homo sapiens	Norm	not available	not available	not available	not available	1	pool	not available	not available	tissue	run 505	proteomic profiling by mass spectrometry	TMT131	NT=Orbitrap Fusion;AC=MS:1002416	1	1	CID	35% NCE	AC=MS:1001251;NT=Trypsin	NT=TMT6plex;TA=K;MT=Variable;AC=UNIMOD:737	NT=TMT6plex;PP=Any N-term;MT=Variable;AC=UNIMOD:737	NT=Acetyl; MT=Variable; PP=Protein N-term; AC=UNIMOD:1	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	10 ppm	0.6 Da	SecondInstrument_Sample15_S2R9_061016_Fr01.raw	ftp://ftp.pride.ebi.ac.uk/pride-archive/2020/11/PXD016999/SecondInstrument_Sample15_S2R9_061016_Fr01.raw	Norm
PXD016999-Sample-141	Homo sapiens	Norm	not available	not available	not available	not available	1	pool	not available	not available	tissue	run 506	proteomic profiling by mass spectrometry	TMT126	NT=Orbitrap Fusion;AC=MS:1002416	2	1	CID	35% NCE	AC=MS:1001251;NT=Trypsin	NT=TMT6plex;TA=K;MT=Variable;AC=UNIMOD:737	NT=TMT6plex;PP=Any N-term;MT=Variable;AC=UNIMOD:737	NT=Acetyl; MT=Variable; PP=Protein N-term; AC=UNIMOD:1	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	10 ppm	0.6 Da	SecondInstrument_Sample15_S2R9_061016_Fr02.raw	ftp://ftp.pride.ebi.ac.uk/pride-archive/2020/11/PXD016999/SecondInstrument_Sample15_S2R9_061016_Fr02.raw	Norm
PXD016999-Sample-142	Homo sapiens	Esophagus Gastroesophageal Junction	not available	not available	not available	not available	9	1211K	not available	not available	tissue	run 506	proteomic profiling by mass spectrometry	TMT127N	NT=Orbitrap Fusion;AC=MS:1002416	2	1	CID	35% NCE	AC=MS:1001251;NT=Trypsin	NT=TMT6plex;TA=K;MT=Variable;AC=UNIMOD:737	NT=TMT6plex;PP=Any N-term;MT=Variable;AC=UNIMOD:737	NT=Acetyl; MT=Variable; PP=Protein N-term; AC=UNIMOD:1	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	10 ppm	0.6 Da	SecondInstrument_Sample15_S2R9_061016_Fr02.raw	ftp://ftp.pride.ebi.ac.uk/pride-archive/2020/11/PXD016999/SecondInstrument_Sample15_S2R9_061016_Fr02.raw	Esophagus Gastroesophageal Junction
PXD016999-Sample-143	Homo sapiens	Empty	not available	not available	not available	not available	1	pool	not available	not available	tissue	run 506	proteomic profiling by mass spectrometry	TMT127C	NT=Orbitrap Fusion;AC=MS:1002416	2	1	CID	35% NCE	AC=MS:1001251;NT=Trypsin	NT=TMT6plex;TA=K;MT=Variable;AC=UNIMOD:737	NT=TMT6plex;PP=Any N-term;MT=Variable;AC=UNIMOD:737	NT=Acetyl; MT=Variable; PP=Protein N-term; AC=UNIMOD:1	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	10 ppm	0.6 Da	SecondInstrument_Sample15_S2R9_061016_Fr02.raw	ftp://ftp.pride.ebi.ac.uk/pride-archive/2020/11/PXD016999/SecondInstrument_Sample15_S2R9_061016_Fr02.raw	Empty
PXD016999-Sample-144	Homo sapiens	Liver	not available	not available	not available	not available	2	YEC4	not available	not available	tissue	run 506	proteomic profiling by mass spectrometry	TMT128N	NT=Orbitrap Fusion;AC=MS:1002416	2	1	CID	35% NCE	AC=MS:1001251;NT=Trypsin	NT=TMT6plex;TA=K;MT=Variable;AC=UNIMOD:737	NT=TMT6plex;PP=Any N-term;MT=Variable;AC=UNIMOD:737	NT=Acetyl; MT=Variable; PP=Protein N-term; AC=UNIMOD:1	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	10 ppm	0.6 Da	SecondInstrument_Sample15_S2R9_061016_Fr02.raw	ftp://ftp.pride.ebi.ac.uk/pride-archive/2020/11/PXD016999/SecondInstrument_Sample15_S2R9_061016_Fr02.raw	Liver
PXD016999-Sample-145	Homo sapiens	skeletal muscle tissue	not available	not available	not available	not available	6	1211K	not available	not available	tissue	run 506	proteomic profiling by mass spectrometry	TMT128C	NT=Orbitrap Fusion;AC=MS:1002416	2	1	CID	35% NCE	AC=MS:1001251;NT=Trypsin	NT=TMT6plex;TA=K;MT=Variable;AC=UNIMOD:737	NT=TMT6plex;PP=Any N-term;MT=Variable;AC=UNIMOD:737	NT=Acetyl; MT=Variable; PP=Protein N-term; AC=UNIMOD:1	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	10 ppm	0.6 Da	SecondInstrument_Sample15_S2R9_061016_Fr02.raw	ftp://ftp.pride.ebi.ac.uk/pride-archive/2020/11/PXD016999/SecondInstrument_Sample15_S2R9_061016_Fr02.raw	skeletal muscle tissue
PXD016999-Sample-146	Homo sapiens	tibial nerve	not available	not available	not available	not available	2	1211K	not available	not available	tissue	run 506	proteomic profiling by mass spectrometry	TMT129N	NT=Orbitrap Fusion;AC=MS:1002416	2	1	CID	35% NCE	AC=MS:1001251;NT=Trypsin	NT=TMT6plex;TA=K;MT=Variable;AC=UNIMOD:737	NT=TMT6plex;PP=Any N-term;MT=Variable;AC=UNIMOD:737	NT=Acetyl; MT=Variable; PP=Protein N-term; AC=UNIMOD:1	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	10 ppm	0.6 Da	SecondInstrument_Sample15_S2R9_061016_Fr02.raw	ftp://ftp.pride.ebi.ac.uk/pride-archive/2020/11/PXD016999/SecondInstrument_Sample15_S2R9_061016_Fr02.raw	tibial nerve
PXD016999-Sample-147	Homo sapiens	Vagina	not available	not available	not available	not available	5	U3ZN	not available	not available	tissue	run 506	proteomic profiling by mass spectrometry	TMT129C	NT=Orbitrap Fusion;AC=MS:1002416	2	1	CID	35% NCE	AC=MS:1001251;NT=Trypsin	NT=TMT6plex;TA=K;MT=Variable;AC=UNIMOD:737	NT=TMT6plex;PP=Any N-term;MT=Variable;AC=UNIMOD:737	NT=Acetyl; MT=Variable; PP=Protein N-term; AC=UNIMOD:1	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	10 ppm	0.6 Da	SecondInstrument_Sample15_S2R9_061016_Fr02.raw	ftp://ftp.pride.ebi.ac.uk/pride-archive/2020/11/PXD016999/SecondInstrument_Sample15_S2R9_061016_Fr02.raw	Vagina
PXD016999-Sample-148	Homo sapiens	tibial artery	not available	not available	not available	not available	2	13FTW	not available	not available	tissue	run 506	proteomic profiling by mass spectrometry	TMT130N	NT=Orbitrap Fusion;AC=MS:1002416	2	1	CID	35% NCE	AC=MS:1001251;NT=Trypsin	NT=TMT6plex;TA=K;MT=Variable;AC=UNIMOD:737	NT=TMT6plex;PP=Any N-term;MT=Variable;AC=UNIMOD:737	NT=Acetyl; MT=Variable; PP=Protein N-term; AC=UNIMOD:1	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	10 ppm	0.6 Da	SecondInstrument_Sample15_S2R9_061016_Fr02.raw	ftp://ftp.pride.ebi.ac.uk/pride-archive/2020/11/PXD016999/SecondInstrument_Sample15_S2R9_061016_Fr02.raw	tibial artery
PXD016999-Sample-149	Homo sapiens	sigmoid colon	not available	not available	not available	not available	7	12WSD	not available	not available	tissue	run 506	proteomic profiling by mass spectrometry	TMT130C	NT=Orbitrap Fusion;AC=MS:1002416	2	1	CID	35% NCE	AC=MS:1001251;NT=Trypsin	NT=TMT6plex;TA=K;MT=Variable;AC=UNIMOD:737	NT=TMT6plex;PP=Any N-term;MT=Variable;AC=UNIMOD:737	NT=Acetyl; MT=Variable; PP=Protein N-term; AC=UNIMOD:1	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	10 ppm	0.6 Da	SecondInstrument_Sample15_S2R9_061016_Fr02.raw	ftp://ftp.pride.ebi.ac.uk/pride-archive/2020/11/PXD016999/SecondInstrument_Sample15_S2R9_061016_Fr02.raw	sigmoid colon
PXD016999-Sample-150	Homo sapiens	Norm	not available	not available	not available	not available	1	pool	not available	not available	tissue	run 506	proteomic profiling by mass spectrometry	TMT131	NT=Orbitrap Fusion;AC=MS:1002416	2	1	CID	35% NCE	AC=MS:1001251;NT=Trypsin	NT=TMT6plex;TA=K;MT=Variable;AC=UNIMOD:737	NT=TMT6plex;PP=Any N-term;MT=Variable;AC=UNIMOD:737	NT=Acetyl; MT=Variable; PP=Protein N-term; AC=UNIMOD:1	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	10 ppm	0.6 Da	SecondInstrument_Sample15_S2R9_061016_Fr02.raw	ftp://ftp.pride.ebi.ac.uk/pride-archive/2020/11/PXD016999/SecondInstrument_Sample15_S2R9_061016_Fr02.raw	Norm
PXD016999-Sample-141	Homo sapiens	Norm	not available	not available	not available	not available	1	pool	not available	not available	tissue	run 507	proteomic profiling by mass spectrometry	TMT126	NT=Orbitrap Fusion;AC=MS:1002416	3	1	CID	35% NCE	AC=MS:1001251;NT=Trypsin	NT=TMT6plex;TA=K;MT=Variable;AC=UNIMOD:737	NT=TMT6plex;PP=Any N-term;MT=Variable;AC=UNIMOD:737	NT=Acetyl; MT=Variable; PP=Protein N-term; AC=UNIMOD:1	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	10 ppm	0.6 Da	SecondInstrument_Sample15_S2R9_061016_Fr03.raw	ftp://ftp.pride.ebi.ac.uk/pride-archive/2020/11/PXD016999/SecondInstrument_Sample15_S2R9_061016_Fr03.raw	Norm
PXD016999-Sample-142	Homo sapiens	Esophagus Gastroesophageal Junction	not available	not available	not available	not available	9	1211K	not available	not available	tissue	run 507	proteomic profiling by mass spectrometry	TMT127N	NT=Orbitrap Fusion;AC=MS:1002416	3	1	CID	35% NCE	AC=MS:1001251;NT=Trypsin	NT=TMT6plex;TA=K;MT=Variable;AC=UNIMOD:737	NT=TMT6plex;PP=Any N-term;MT=Variable;AC=UNIMOD:737	NT=Acetyl; MT=Variable; PP=Protein N-term; AC=UNIMOD:1	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	10 ppm	0.6 Da	SecondInstrument_Sample15_S2R9_061016_Fr03.raw	ftp://ftp.pride.ebi.ac.uk/pride-archive/2020/11/PXD016999/SecondInstrument_Sample15_S2R9_061016_Fr03.raw	Esophagus Gastroesophageal Junction
PXD016999-Sample-143	Homo sapiens	Empty	not available	not available	not available	not available	1	pool	not available	not available	tissue	run 507	proteomic profiling by mass spectrometry	TMT127C	NT=Orbitrap Fusion;AC=MS:1002416	3	1	CID	35% NCE	AC=MS:1001251;NT=Trypsin	NT=TMT6plex;TA=K;MT=Variable;AC=UNIMOD:737	NT=TMT6plex;PP=Any N-term;MT=Variable;AC=UNIMOD:737	NT=Acetyl; MT=Variable; PP=Protein N-term; AC=UNIMOD:1	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	10 ppm	0.6 Da	SecondInstrument_Sample15_S2R9_061016_Fr03.raw	ftp://ftp.pride.ebi.ac.uk/pride-archive/2020/11/PXD016999/SecondInstrument_Sample15_S2R9_061016_Fr03.raw	Empty
PXD016999-Sample-144	Homo sapiens	Liver	not available	not available	not available	not available	2	YEC4	not available	not available	tissue	run 507	proteomic profiling by mass spectrometry	TMT128N	NT=Orbitrap Fusion;AC=MS:1002416	3	1	CID	35% NCE	AC=MS:1001251;NT=Trypsin	NT=TMT6plex;TA=K;MT=Variable;AC=UNIMOD:737	NT=TMT6plex;PP=Any N-term;MT=Variable;AC=UNIMOD:737	NT=Acetyl; MT=Variable; PP=Protein N-term; AC=UNIMOD:1	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	10 ppm	0.6 Da	SecondInstrument_Sample15_S2R9_061016_Fr03.raw	ftp://ftp.pride.ebi.ac.uk/pride-archive/2020/11/PXD016999/SecondInstrument_Sample15_S2R9_061016_Fr03.raw	Liver
PXD016999-Sample-145	Homo sapiens	skeletal muscle tissue	not available	not available	not available	not available	6	1211K	not available	not available	tissue	run 507	proteomic profiling by mass spectrometry	TMT128C	NT=Orbitrap Fusion;AC=MS:1002416	3	1	CID	35% NCE	AC=MS:1001251;NT=Trypsin	NT=TMT6plex;TA=K;MT=Variable;AC=UNIMOD:737	NT=TMT6plex;PP=Any N-term;MT=Variable;AC=UNIMOD:737	NT=Acetyl; MT=Variable; PP=Protein N-term; AC=UNIMOD:1	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	10 ppm	0.6 Da	SecondInstrument_Sample15_S2R9_061016_Fr03.raw	ftp://ftp.pride.ebi.ac.uk/pride-archive/2020/11/PXD016999/SecondInstrument_Sample15_S2R9_061016_Fr03.raw	skeletal muscle tissue
PXD016999-Sample-146	Homo sapiens	tibial nerve	not available	not available	not available	not available	2	1211K	not available	not available	tissue	run 507	proteomic profiling by mass spectrometry	TMT129N	NT=Orbitrap Fusion;AC=MS:1002416	3	1	CID	35% NCE	AC=MS:1001251;NT=Trypsin	NT=TMT6plex;TA=K;MT=Variable;AC=UNIMOD:737	NT=TMT6plex;PP=Any N-term;MT=Variable;AC=UNIMOD:737	NT=Acetyl; MT=Variable; PP=Protein N-term; AC=UNIMOD:1	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	10 ppm	0.6 Da	SecondInstrument_Sample15_S2R9_061016_Fr03.raw	ftp://ftp.pride.ebi.ac.uk/pride-archive/2020/11/PXD016999/SecondInstrument_Sample15_S2R9_061016_Fr03.raw	tibial nerve
PXD016999-Sample-147	Homo sapiens	Vagina	not available	not available	not available	not available	5	U3ZN	not available	not available	tissue	run 507	proteomic profiling by mass spectrometry	TMT129C	NT=Orbitrap Fusion;AC=MS:1002416	3	1	CID	35% NCE	AC=MS:1001251;NT=Trypsin	NT=TMT6plex;TA=K;MT=Variable;AC=UNIMOD:737	NT=TMT6plex;PP=Any N-term;MT=Variable;AC=UNIMOD:737	NT=Acetyl; MT=Variable; PP=Protein N-term; AC=UNIMOD:1	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	10 ppm	0.6 Da	SecondInstrument_Sample15_S2R9_061016_Fr03.raw	ftp://ftp.pride.ebi.ac.uk/pride-archive/2020/11/PXD016999/SecondInstrument_Sample15_S2R9_061016_Fr03.raw	Vagina
PXD016999-Sample-148	Homo sapiens	tibial artery	not available	not available	not available	not available	2	13FTW	not available	not available	tissue	run 507	proteomic profiling by mass spectrometry	TMT130N	NT=Orbitrap Fusion;AC=MS:1002416	3	1	CID	35% NCE	AC=MS:1001251;NT=Trypsin	NT=TMT6plex;TA=K;MT=Variable;AC=UNIMOD:737	NT=TMT6plex;PP=Any N-term;MT=Variable;AC=UNIMOD:737	NT=Acetyl; MT=Variable; PP=Protein N-term; AC=UNIMOD:1	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	10 ppm	0.6 Da	SecondInstrument_Sample15_S2R9_061016_Fr03.raw	ftp://ftp.pride.ebi.ac.uk/pride-archive/2020/11/PXD016999/SecondInstrument_Sample15_S2R9_061016_Fr03.raw	tibial artery
